country_code,region_name,iata,icao,airport
AU,Queensland,LOA,YLOR,Lorraine Airport
AU,Queensland,LRE,YLRE,Longreach Airport
AU,Queensland,LTP,YLHS,Lyndhurst Airport
AU,Queensland,LTV,YLOV,Lotus Vale Station Airport
AU,Queensland,LUT,YLRS,New Laura Airport
AU,Queensland,LUU,YLRA,Laura Airport
AU,Queensland,LWH,YLAH,Lawn Hill Airport
AU,Queensland,LYT,,Lady Elliot Island Airport
AU,Queensland,LZR,YLZI,Lizard Island Airport
AU,Queensland,MBH,YMYB,Maryborough Airport
AU,Queensland,MCY,YBSU,Sunshine Coast Airport
AU,Queensland,MET,YMOT,Moreton Airport
AU,Queensland,MFL,,Mount Full Stop Airport
AU,Queensland,MKY,YBMK,Mackay Airport
AU,Queensland,MLV,YMEU,Merluna Airport
AU,Queensland,MMM,YMMU,Middlemount Airport
AU,Queensland,MNQ,YMTO,Monto Airport
AU,Queensland,MOV,YMRB,Moranbah Airport
AU,Queensland,MRG,YMBA,Mareeba Airfield
AU,Queensland,MRL,,Miners Lake Airport
AU,Queensland,MTQ,YMIT,Mitchell Airport
AU,Queensland,MVU,YMGV,Musgrave Airport
AU,Queensland,MWY,YMIR,Miranda Downs Airport
AU,Queensland,MXD,YMWX,Marion Downs Airport
AU,Queensland,MYI,YMAE,Murray Island Airport
AU,Queensland,NLF,YDNI,Darnley Island Airport
AU,Queensland,NMP,,New Moon Airport
AU,Queensland,NMR,YNAP,Nappa Merrie Airport
AU,Queensland,NSV,YNSH,Noosa Airport
AU,Queensland,NTN,YNTN,Normanton Airport
AU,Queensland,OBA,,Oban Airport
AU,Queensland,OKB,YORC,Orchid Beach Airport
AU,Queensland,OKR,YYKI,Yorke Island Airport
AU,Queensland,OKY,YBOK,Oakey Army Aviation Centre
AU,Queensland,ONG,YMTI,Mornington Island Airport
AU,Queensland,ONR,YMNK,Monkira Airport
AU,Queensland,OOL,YBCG,Gold Coast Airport (Coolangatta Airport)
AU,Queensland,OOR,YMOO,Mooraberree Airport
AU,Queensland,OPI,YOEN,Oenpelli Airport
AU,Queensland,ORS,,Orpheus Island Resort Waterport
AU,Queensland,OSO,YOSB,Osborne Mine Airport
AU,Queensland,OXO,,Orientos Airport
AU,Queensland,OXY,YMNY,Morney Airport
AU,Queensland,PHQ,YTMO,The Monument Airport
AU,Queensland,PMK,YPAM,Palm Island Airport
AU,Queensland,PPP,YBPN,Whitsunday Coast Airport
AU,Queensland,RCM,YRMD,Richmond Airport
AU,Queensland,RKY,,Rokeby Airport
AU,Queensland,RLP,,Rosella Plains Airport
AU,Queensland,RMA,YROM,Roma Airport
AU,Queensland,ROH,YROB,Robinhood Airport
AU,Queensland,ROK,YBRK,Rockhampton Airport
AU,Queensland,RSB,YRSB,Roseberth Airport
AU,Queensland,RTP,YRTP,Rutland Plains Airport
AU,Queensland,SBR,YSII,Saibai Island Airport
AU,Queensland,SCG,YSPK,Spring Creek Airport
AU,Queensland,SGO,YSGE,St George Airport
AU,Queensland,SHQ,YSPT,Southport Airport
AU,Queensland,SNH,YSPE,Stanthorpe Airport
AU,Queensland,SRM,,Sandringham Station Airport
AU,Queensland,SRR,,Dunwich Airport
AU,Queensland,SSP,,Silver Plains Airport
AU,Queensland,STF,YSTI,Stephens Island Airport
AU,Queensland,STH,YSMR,Strathmore Airport
AU,Queensland,SVM,,St Pauls Mission Airport
AU,Queensland,SYU,YWBS,Warraber Island Airport
AU,Queensland,TAN,YTGA,Tangalooma Airport
AU,Queensland,TDR,YTDR,Theodore Airport
AU,Queensland,THG,YTNG,Thangool Airport
AU,Queensland,TQP,YTEE,Trepell Airport
AU,Queensland,TSV,YBTL,Townsville Airport
AU,Queensland,TWB,YTWB,Toowoomba City Aerodrome
AU,Queensland,TWN,,Tewantin Airport
AU,Queensland,TWP,,Torwood Airport
AU,Queensland,TXR,,Tanbar Airport
AU,Queensland,TYG,YTHY,Thylungra Airport
AU,Queensland,UBB,YMAA,Mabuiag Island Airport
AU,Queensland,UDA,YUDA,Undara Airport
AU,Queensland,ULP,YQLP,Quilpie Airport
AU,Queensland,UTB,YMTB,Muttaburra Airport
AU,Queensland,VNR,YVRS,Vanrook Airport
AU,Queensland,WAN,,Waverney Airport
AU,Queensland,WAZ,YWCK,Warwick Airport
AU,Queensland,WDI,YWND,Wondai Airport
AU,Queensland,WEI,YBWP,Weipa Airport
AU,Queensland,WIN,YWTN,Winton Airport
AU,Queensland,WLE,YMLS,Miles Airport
AU,Queensland,WNR,YWDH,Windorah Airport
AU,Queensland,WON,YWDL,Wondoola Airport
AU,Queensland,WPK,YWMP,Wrotham Park Airport
AU,Queensland,WSY,YSHR,Whitsunday Airport
AU,Queensland,WTB,YBWW,Toowoomba Wellcamp Airport
AU,Queensland,XMY,YYMI,Yam Island Airport
AU,Queensland,XTG,YTGM,Thargomindah Airport
AU,Queensland,XTO,YTAM,Taroom Airport
AU,Queensland,XTR,YTAA,Tara Airport
AU,Queensland,ZBL,,Biloela Airport
AU,Queensland,ZBO,YBWN,Bowen Airport
AU,Queensland,ZGL,YSGW,South Galway Airport
AU,South Australia,ADL,YPAD,Adelaide Airport
AU,South Australia,ADO,YAMK,Andamooka Airport
AU,South Australia,AMT,YAMT,Amata Airport
AU,South Australia,AWN,,Alton Downs Airport
AU,South Australia,CCW,YCWL,Cowell Airport
AU,South Australia,CED,YCDU,Ceduna Airport
AU,South Australia,CFH,,Clifton Hills Airport
AU,South Australia,CPD,YCBP,Coober Pedy Airport
AU,South Australia,CRJ,,Coorabie Airport
AU,South Australia,CVC,YCEE,Cleve Airport
AU,South Australia,CWR,YCWI,Cowarie Airport
AU,South Australia,DLK,YDLK,Dulkaninna Airport
AU,South Australia,ERB,YERN,Pukatja Airport (Ernabella Airport)
AU,South Australia,ETD,YEDA,Etadunna Airport
AU,South Australia,GSN,YMGN,Mount Gunson Airport
AU,South Australia,HWK,YHAW,Wilpena Pound Airport
AU,South Australia,IDK,YIDK,Indulkana Airport
AU,South Australia,INM,YINN,Innamincka Airport
AU,South Australia,KBY,YKBY,Streaky Bay Airport
AU,South Australia,KGC,YKSC,Kingscote Airport
AU,South Australia,KYI,YYTA,Yalata Airport
AU,South Australia,LCN,YBLC,Balcanoona Airport
AU,South Australia,LGH,YLEC,Leigh Creek Airport
AU,South Australia,LOC,YLOK,Lock Airport
AU,South Australia,MGB,YMTG,Mount Gambier Airport
AU,South Australia,MIN,YMPA,Minnipa Airport
AU,South Australia,MLR,YMCT,Millicent Airport
AU,South Australia,MNE,YMUG,Mungeranie Airport
AU,South Australia,MOO,YOOM,Moomba Airport
AU,South Australia,MRP,YALA,Marla Airport
AU,South Australia,MVK,YMUK,Mulka Airport
AU,South Australia,MWT,YMWT,Moolawatana Airport
AU,South Australia,NAC,YNRC,Naracoorte Airport
AU,South Australia,NUR,YNUB,Nullabor Motel Airport
AU,South Australia,ODD,YOOD,Oodnadatta Airport
AU,South Australia,ODL,YCOD,Cordillo Downs Airport
AU,South Australia,OLP,YOLD,Olympic Dam Airport
AU,South Australia,ORR,YYOR,Yorketown Airport
AU,South Australia,PDE,YPDI,Pandie Pandie Airport
AU,South Australia,PDN,,Parndana Airport
AU,South Australia,PEA,YPSH,Penneshaw Airport
AU,South Australia,PEY,,Penong Airport
AU,South Australia,PLO,YPLC,Port Lincoln Airport
AU,South Australia,PPI,YPIR,Port Pirie Airport
AU,South Australia,PUG,YPAG,Port Augusta Airport
AU,South Australia,PXH,YPMH,Prominent Hill Airport
AU,South Australia,RCN,,American River Airport
AU,South Australia,RMK,YREN,Renmark Airport
AU,South Australia,RRE,YMRE,Marree Airport
AU,South Australia,RTY,YMYT,Merty Merty Airport
AU,South Australia,TAQ,,Tarcoola Airport
AU,South Australia,UMR,YPWR,RAAF Woomera Airfield
AU,South Australia,WUD,YWUD,Wudinna Airport
AU,South Australia,WYA,YWHA,Whyalla Airport
AU,South Australia,XML,YMIN,Minlaton Airport
AU,Tasmania,BWT,YWYY,Burnie Airport
AU,Tasmania,CBI,,Cape Barren Island Airport
AU,Tasmania,DPO,YDPO,Devonport Airport
AU,Tasmania,FLS,YFLI,Flinders Island Airport
AU,Tasmania,GEE,YGTO,George Town Aerodrome
AU,Tasmania,HBA,YMHB,Hobart International Airport
AU,Tasmania,HLS,YSTH,St Helens Airport
AU,Tasmania,KNS,YKII,King Island Airport
AU,Tasmania,LST,YMLT,Launceston Airport
AU,Tasmania,LTB,,Latrobe Airport
AU,Tasmania,SIO,YSMI,Smithton Airport
AU,Tasmania,SRN,YSRN,Strahan Airport
AU,Tasmania,UEE,YQNS,Queenstown Airport
AU,Victoria,ARY,YARA,Ararat Airport
AU,Victoria,AVV,YMAV,Avalon Airport
AU,Victoria,BLN,YBLA,Benalla Airport
AU,Victoria,BRJ,,Bright Airport
AU,Victoria,BSJ,YBNS,Bairnsdale Airport
AU,Victoria,BXG,YBDG,Bendigo Airport
AU,Victoria,CYG,YCRG,Corryong Airport
AU,Victoria,ECH,YECH,Echuca Airport
AU,Victoria,GEX,YGLG,Geelong Airport
AU,Victoria,HLT,YHML,Hamilton Airport
AU,Victoria,HSM,YHSM,Horsham Airport
AU,Victoria,HTU,YHPN,Hopetoun Airport
AU,Victoria,KRA,YKER,Kerang Airport
AU,Victoria,MBF,YPOK,Porepunkah Airfield
AU,Victoria,MBW,YMMB,Moorabbin Airport
AU,Victoria,MEB,YMEN,Essendon Airport
AU,Victoria,MEL,YMML,Melbourne Airport
AU,Victoria,MHU,YHOT,Mount Hotham Airport
AU,Victoria,MQL,YMIA,Mildura Airport
AU,Victoria,OYN,YOUY,Ouyen Airport
AU,Victoria,PTJ,YPOD,Portland Airport
AU,Victoria,RBC,YROI,Robinvale Airport
AU,Victoria,RBS,YORB,Orbost Airport
AU,Victoria,SHT,YSHT,Shepparton Airport
AU,Victoria,SWC,YSWL,Stawell Airport
AU,Victoria,SWH,YSWH,Swan Hill Airport
AU,Victoria,SXE,YWSL,West Sale Airport
AU,Victoria,TGN,YLTV,Latrobe Regional Airport
AU,Victoria,WGT,YWGT,Wangaratta Airport
AU,Victoria,WHL,,Welshpool Airport
AU,Victoria,WKB,YWKB,Warracknabeal Airport
AU,Victoria,WMB,YWBL,Warrnambool Airport
AU,Victoria,XCO,YOLA,Colac Airport
AU,Victoria,XMC,YMCO,Mallacoota Airport
AU,Western Australia,ALH,YABA,Albany Airport
AU,Western Australia,BDW,YBDF,Bedford Downs Airport
AU,Western Australia,BEE,,Beagle Bay Airport
AU,Western Australia,BIW,,Billiluna Airport
AU,Western Australia,BME,YBRM,Broome International Airport
AU,Western Australia,BQB,YBLN,Busselton Regional Airport
AU,Western Australia,BQW,YBGO,Balgo Hill Airport
AU,Western Australia,BUY,YBUN,Bunbury Airport
AU,Western Australia,BVZ,YBYS,Beverley Springs Airport
AU,Western Australia,BWB,YBWX,Barrow Island Airport
AU,Western Australia,BXF,YBEB,Bellburn Airstrip
AU,Western Australia,BYP,YBRY,Barimunya Airport
AU,Western Australia,CBC,,Cherrabun Airport
AU,Western Australia,CGV,YCAG,Caiguna Airport
AU,Western Australia,CIE,YCOI,Collie Airport
AU,Western Australia,CJF,YCWA,Coondewanna Airport
AU,Western Australia,CKW,YCHK,Christmas Creek Mine Airport
AU,Western Australia,COY,YCWY,Coolawanyah Station Airport
AU,Western Australia,CRY,,Carlton Hill Airport
AU,Western Australia,CUY,YCUE,Cue Airport
AU,Western Australia,CVQ,YCAR,Carnarvon Airport
AU,Western Australia,CXQ,,Christmas Creek Stn Airport
AU,Western Australia,DCN,YCIN,RAAF Base Curtin
AU,Western Australia,DGD,YDGA,Dalgaranga Airport
AU,Western Australia,DNG,,Doongan Airport
AU,Western Australia,DNM,,Denham Airport
AU,Western Australia,DOX,YDRA,Dongara Airport
AU,Western Australia,DRB,YDBY,Derby Airport
AU,Western Australia,DRY,YDRD,Drysdale River Airport
AU,Western Australia,ENB,YEEB,Eneabba Airport
AU,Western Australia,EPR,YESP,Esperance Airport
AU,Western Australia,EUC,YECL,Eucla Airport
AU,Western Australia,EXM,YEXM,Exmouth Airport
AU,Western Australia,FIZ,YFTZ,Fitzroy Crossing Airport
AU,Western Australia,FOS,YFRT,Forrest Airport
AU,Western Australia,FSL,,Fossil Downs Airport
AU,Western Australia,FVL,YFLO,Flora Valley Airport
AU,Western Australia,FVR,YFRV,Forrest River Airport
AU,Western Australia,GBV,YGIB,Gibb River Airport
AU,Western Australia,GBW,YGIA,Ginbata Airport
AU,Western Australia,GDD,YGDN,Gordon Downs Airport
AU,Western Australia,GET,YGEL,Geraldton Airport
AU,Western Australia,GLY,,Goldsworthy Airport
AU,Western Australia,GSC,YGSC,Gascoyne Junction Airport
AU,Western Australia,GYL,YARG,Argyle Airport
AU,Western Australia,HCQ,YHLC,Halls Creek Airport
AU,Western Australia,HLL,YHIL,Hillside Airport
AU,Western Australia,JAD,YPJT,Jandakot Airport
AU,Western Australia,JUR,YJNB,Jurien Bay Airport
AU,Western Australia,KAX,YKBR,Kalbarri Airport
AU,Western Australia,KBD,,Kimberley Downs Airport
AU,Western Australia,KDB,YKBL,Kambalda Airport
AU,Western Australia,KFE,YFDF,Fortescue Dave Forrest Airport
AU,Western Australia,KGI,YPKG,Kalgoorlie-Boulder Airport
AU,Western Australia,KNI,YKNG,Katanning Airport
AU,Western Australia,KNX,YPKU,East Kimberley Regional Airport
AU,Western Australia,KQR,YKAR,Karara Airport
AU,Western Australia,KTA,YPKA,Karratha Airport
AU,Western Australia,KYF,YYLR,Yeelirrie Airport
AU,Western Australia,LDW,,Lansdowne Airport
AU,Western Australia,LEA,YPLM,RAAF Learmonth (Learmonth Airport)
AU,Western Australia,LER,YLST,Leinster Airport
AU,Western Australia,LGE,,Lake Gregory Airport
AU,Western Australia,LLL,,Lissadell Airport
AU,Western Australia,LNO,YLEO,Leonora Airport
AU,Western Australia,LVO,YLTN,Laverton Airport
AU,Western Australia,MBB,YMBL,Marble Bar Airport
AU,Western Australia,MBN,,Mount Barnett Airport
AU,Western Australia,MGV,YMGR,Margaret River Station Airport
AU,Western Australia,MHO,YMHO,Mount House Airport
AU,Western Australia,MIH,YMIP,Mitchell Plateau Airport
AU,Western Australia,MJK,YSHK,Shark Bay Airport
AU,Western Australia,MJP,YMJM,Manjimup Airport
AU,Western Australia,MKR,YMEK,Meekatharra Airport
AU,Western Australia,MMG,YMOG,Mount Magnet Airport
AU,Western Australia,MQA,YMDI,Mandora Station Airport
AU,Western Australia,MQZ,YMGT,Margaret River Airport
AU,Western Australia,MUQ,YMUC,Muccan Station Airport
AU,Western Australia,MWB,YMRW,Morawa Airport
AU,Western Australia,MXU,YMWA,Mullewa Airport
AU,Western Australia,MYO,YMYR,Myroodah Airport
AU,Western Australia,NDS,YSAN,Sandstone Airport
AU,Western Australia,NIF,YCNF,Nifty Airport
AU,Western Australia,NKB,,Noonkanbah Airport
AU,Western Australia,NLL,YNUL,Nullagine Airport
AU,Western Australia,NLS,,Nicholson Airport
AU,Western Australia,NRG,YNRG,Narrogin Airport
AU,Western Australia,NSM,YNSM,Norseman Airport
AU,Western Australia,OCM,YBGD,Boolgeeda Airport
AU,Western Australia,ODR,YORV,Ord River Airport
AU,Western Australia,ONS,YOLW,Onslow Airport
AU,Western Australia,PBO,YPBO,Paraburdoo Airport
AU,Western Australia,PER,YPPH,Perth Airport
AU,Western Australia,PHE,YPPD,Port Hedland International Airport
AU,Western Australia,PRD,YPDO,Pardoo Airport
AU,Western Australia,RBU,YROE,Roebourne Airport
AU,Western Australia,RHL,YRYH,Roy Hill Station Airport
AU,Western Australia,RTS,YRTI,Rottnest Island Airport
AU,Western Australia,RVT,YNRV,Ravensthorpe Airport
AU,Western Australia,,YSEN,Serpentine Airfield
AU,Western Australia,SGP,YSHG,Shay Gap Airport
AU,Western Australia,SLJ,YSOL,Solomon Airport
AU,Western Australia,SQC,YSCR,Southern Cross Airport
AU,Western Australia,SSK,,Sturt Creek Airport
AU,Western Australia,SWB,,Shaw River Airport
AU,Western Australia,TBL,YTAB,Tableland Homestead Airport
AU,Western Australia,TDN,YTHD,Theda Station Airport
AU,Western Australia,TEF,YTEF,Telfer Airport
AU,Western Australia,TKY,YTKY,Turkey Creek Airport
AU,Western Australia,TPR,YTMP,Tom Price Airport
AU,Western Australia,TTX,YTST,Truscott-Mungalalu Airport
AU,Western Australia,UBU,YKAL,Kalumburu Airport
AU,Western Australia,USL,YUSL,Useless Loop Airport
AU,Western Australia,WIT,YWIT,Wittenoom Airport
AU,Western Australia,WLA,YWAL,Wallal Airport
AU,Western Australia,WLP,YANG,West Angelas Airport
AU,Western Australia,WME,YMNE,Mount Keith Airport
AU,Western Australia,WND,,Windarra Airport
AU,Western Australia,WRN,YWDG,Windarling Airport
AU,Western Australia,WRW,YWWG,Warrawagine Airport
AU,Western Australia,WUI,YMMI,Murrin Murrin Airport
AU,Western Australia,WUN,YWLU,Wiluna Airport
AU,Western Australia,WWI,YWWI,Woodie Woodie Airport
AU,Western Australia,WYN,YWYM,Wyndham Airport
AU,Western Australia,YLG,YYAL,Yalgoo Airport
AU,Western Australia,YNN,,Yandicoogina Airport
AU,Western Australia,ZNE,YNWN,Newman Airport
AU,Western Australia,ZVG,,Springvale Airport (Western Australia)
AW,Aruba,AUA,TNCA,Queen Beatrix International Airport
AZ,Baki,GYD,UBBB,Heydar Aliyev International Airport
AZ,Fuzuli,FZL,UBBF,Fuzuli Airport
AZ,Ganca,GNJ,UBBG,Ganja International Airport (formerly KVD)
AZ,Lankaran,LLK,UBBL,Lankaran International Airport
AZ,Naxcivan,NAJ,UBBN,Nakhchivan International Airport
AZ,Qabala,GBB,UBBQ,Qabala International Airport
AZ,Yevlax,YLV,UBEE,Yevlakh Airport
AZ,Zaqatala,ZTU,UBBY,Zaqatala International Airport
BA,Federacija Bosne i Hercegovine,OMO,LQMO,Mostar Airport
BA,Federacija Bosne i Hercegovine,SJJ,LQSA,Sarajevo International Airport
BA,Federacija Bosne i Hercegovine,TZL,LQTZ,Tuzla International Airport
BA,Republika Srpska,BNX,LQBK,Banja Luka International Airport
BB,Christ Church,BGI,TBPB,Grantley Adams International Airport
BD,Barisal,BZL,VGBR,Barisal Airport
BD,Chittagong,CGP,VGEG,Shah Amanat International Airport
BD,Chittagong,CLA,VGCM,Comilla Airport
BD,Chittagong,CXB,VGCB,Cox's Bazar Airport
BD,Dhaka,DAC,VGHS,Hazrat Shahjalal International Airport
BD,Khulna,JSR,VGJR,Jessore Airport
BD,Rajshahi,IRD,VGIS,Ishwardi Airport
BD,Rajshahi,RJH,VGRJ,Shah Makhdum Airport
BD,Rangpur,SPD,VGSD,Saidpur Airport
BD,Rangpur,TKR,VGSG,Thakurgaon Airport
BD,Sylhet,ZHM,VGSH,Shamshernagar Airport
BD,Sylhet,ZYL,VGSY,Osmani International Airport
BE,Antwerpen,ANR,EBAW,Antwerp International Airport
BE,Antwerpen,OBL,EBZR,Oostmalle Airfield
BE,Brussels Hoofdstedelijk Gewest,BRU,EBBR,Brussels Airport (Zaventem Airport)
BE,Hainaut,CRL,EBCI,Brussels South Charleroi Airport
BE,Liege,LGG,EBLG,Liege Airport
BE,West-Vlaanderen,KJK,EBKT,Kortrijk-Wevelgem International Airport
BE,West-Vlaanderen,OST,EBOS,Ostend-Bruges International Airport
BF,Bougouriba,XDE,DFOU,Diebougou Airport
BF,Boulgou,TEG,DFET,Tenkodogo Airport
BF,Boulgou,XZA,DFEZ,Zabre Airport
BF,Comoe,BNR,DFOB,Banfora Airport
BF,Gnagna,XBG,DFEB,Bogande Airport
BF,Gourma,FNG,DFEF,Fada N'gourma Airport
BF,Houet,BOY,DFOO,Bobo Dioulasso Airport
BF,Kadiogo,OUA,DFFD,Ouagadougou Airport
BF,Kompienga,XPA,DFEP,Pama Airport
BF,Kossi,XNU,DFON,Nouna Airport
BF,Mouhoun,DGU,DFOD,Dedougou Airport
BF,Nahouri,PUP,DFCP,Po Airport
BF,Namentenga,XBO,DFEA,Boulsa Airport
BF,Oudalan,TMQ,DFEM,Tambao Airport
BF,Oudalan,XGG,DFEG,Gorom Gorom Airport
BF,Poni,XGA,DFOG,Gaoua Airport (Amilcar Cabral Airport)
BF,Sanmatenga,XKY,DFCA,Kaya Airport
BF,Seno,DOR,DFEE,Dori Airport
BF,Sissili,XLU,DFCL,Leo Airport
BF,Soum,XAR,DFOY,Aribinda Airport
BF,Soum,XDJ,DFCJ,Djibo Airport
BF,Sourou,TUQ,DFOT,Tougan Airport
BF,Tapoa,ARL,DFER,Arly Airport
BF,Tapoa,DIP,DFED,Diapaga Airport
BF,Tapoa,XKA,DFEL,Kantchari Airport
BF,Yagha,XSE,DFES,Sebba Airport
BF,Yatenga,OUG,DFCC,Ouahigouya Airport
BG,Burgas,BOJ,LBBG,Burgas Airport
BG,Haskovo,HKV,LBHS,Haskovo Malevo Airport
BG,Plovdiv,PDV,LBPD,Plovdiv Airport
BG,Ruse,ROU,LBRS,Ruse Airport
BG,Silistra,SLS,LBSS,Silistra Airfield
BG,Sofia,SOF,LBSF,Sofia Airport
BG,Stara Zagora,SZR,LBSZ,Stara Zagora Airport
BG,Targovishte,TGV,LBTG,Targovishte Airport (Buhovtsi Airfield)
BG,Varna,VAR,LBWN,Varna Airport
BG,Veliko Tarnovo,GOZ,LBGO,Gorna Oryahovitsa Airport
BG,Yambol,JAM,,Bezmer Air Base
BH,Al Muharraq,BAH,OBBI,Bahrain International Airport
BI,Bujumbura Mairie,BJM,HBBA,Bujumbura International Airport
BI,Gitega,GID,HBBE,Gitega Airport
BI,Kirundo,KRE,HBBO,Kirundo Airport
BJ,Alibori,KDC,DBBK,Kandi Airport
BJ,Atacora,NAE,DBBN,Boundetingou Airport
BJ,Borgou,PKO,DBBP,Parakou Airport
BJ,Collines,SVF,DBBS,Save Airport
BJ,Donga,DJA,DBBD,Djougou Airport
BJ,Littoral,COO,DBBB,Cadjehoun Airport
BL,Saint Barthelemy,SBH,TFFJ,Gustaf III Airport
BM,Hamilton,BDA,TXKF,L.F. Wade International Airport
BN,Brunei-Muara,BWN,WBSB,Brunei International Airport
BO,Chuquisaca,MHW,SLAG,Monteagudo Airport
BO,Chuquisaca,SRE,SLSU,Juana Azurduy de Padilla International Airport
BO,Chuquisaca,SRJ,SLSB,Capitan German Quiroga Guardia Airport
BO,Cochabamba,CBB,SLCB,Jorge Wilstermann International Airport
BO,Cochabamba,CCA,SLHI,Chimore Airport
BO,El Beni,BVK,SLHJ,Huacaraje Airport
BO,El Beni,BVL,SLBU,Baures Airport
BO,El Beni,GYA,SLGY,Guayaramerin Airport
BO,El Beni,MGD,SLMG,Magdalena Airport
BO,El Beni,RBQ,SLRQ,Rurrenabaque Airport
BO,El Beni,REY,SLRY,Reyes Airport
BO,El Beni,RIB,SLRI,Riberalta Airport
BO,El Beni,SBL,SLSA,Santa Ana del Yacuma Airport
BO,El Beni,SJB,SLJO,San Joaquin Airport
BO,El Beni,SNM,SLSM,San Ignacio de Moxos Airport
BO,El Beni,SRB,SLSR,Santa Rosa Airport (Bolivia)
BO,El Beni,SRD,SLRA,San Ramon Airport
BO,El Beni,TDD,SLTR,Teniente Jorge Henrich Arauz Airport
BO,La Paz,APB,SLAP,Apolo Airport
BO,La Paz,LPB,SLLP,El Alto International Airport
BO,Oruro,ORU,SLOR,Juan Mendoza Airport
BO,Pando,CIJ,SLCO,Captain Anibal Arab Airport
BO,Pando,PUR,SLPR,Puerto Rico Airport
BO,Potosi,POI,SLPO,Captain Nicolas Rojas Airport
BO,Potosi,UYU,SLUY,Uyuni Airport (Joya Andina Airport)
BO,Santa Cruz,ASC,SLAS,Ascencion de Guarayos Airport
BO,Santa Cruz,CAM,SLCA,Camiri Airport
BO,Santa Cruz,CEP,SLCP,Concepcion Airport
BO,Santa Cruz,MQK,SLTI,San Matias Airport
BO,Santa Cruz,PSZ,SLPS,Puerto Suarez International Airport
BO,Santa Cruz,RBO,SLRB,Robore Airport
BO,Santa Cruz,SJS,SLJE,San Jose de Chiquitos Airport
BO,Santa Cruz,SJV,SLJV,San Javier Airport (Bolivia)
BO,Santa Cruz,SNG,SLSI,Capitan Av. Juan Cochamanidis Air
BO,Santa Cruz,SRZ,SLET,El Trompillo Airport
BO,Santa Cruz,VAH,SLVG,Cap. Av. Vidal Villagomez Toledo Airport
BO,Santa Cruz,VVI,SLVR,Viru Viru International Airport
BO,Tarija,BJO,SLBJ,Bermejo Airport
BO,Tarija,BYC,SLYA,Yacuiba Airport
BO,Tarija,TJA,SLTJ,Capitan Oriel Lea Plaza Airport
BO,Tarija,VLM,SLVM,Lieutenant Colonel Rafael Pabon Airport
BQ,Bonaire,BON,TNCB,Flamingo International Airport
BQ,Saba,SAB,TNCS,Juancho E. Yrausquin Airport
BQ,Sint Eustatius,EUX,TNCE,F. D. Roosevelt Airport
BR,Acre,CZS,SBCZ,Cruzeiro do Sul International Airport
BR,Acre,FEJ,SNOU,Feijo Airport
BR,Acre,RBR,SBRB,Placido de Castro International Airport
BR,Acre,TRQ,SBTK,Jose Galera dos Santos Airport
BR,Acre,ZMD,SWSN,Sena Madureira Airport
BR,Alagoas,APQ,SNAL,Arapiraca Airport
BR,Alagoas,MCZ,SBMO,Zumbi dos Palmares International Airport
BR,Amapa,MCP,SBMQ,Alberto Alcolumbre International Airport
BR,Amapa,OYK,SBOI,Oiapoque Airport
BR,Amazonas,BAZ,SWBC,Barcelos Airport
BR,Amazonas,BCR,SWNK,Novo Campo Airport
BR,Amazonas,CAF,SWCA,Carauari Airport
BR,Amazonas,CIZ,SWKO,Coari Airport
BR,Amazonas,ERN,SWEI,Eirunepe Airport (Amaury Feitosa Tomaz Airport)
BR,Amazonas,FBA,SWOB,Fonte Boa Airport
BR,Amazonas,HUW,SWHT,Francisco Correa da Cruz Airport
BR,Amazonas,IPG,SWII,Ipiranga Airport
BR,Amazonas,IRZ,SWTP,Tapuruquara Airport
BR,Amazonas,ITA,SBIC,Itacoatiara Airport
BR,Amazonas,LBR,SWLB,Labrea Airport
BR,Amazonas,MAO,SBEG,Eduardo Gomes International Airport
